track_name,artist_name,genre,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,popularity
Sweet Child O' Mine,Guns N' Roses,Rock,0.5593580717206088,0.8148051504282552,0.32155222160213726,154.33114863540155,0.22947789349383693,0.30315359476972303,0.11377887388625968,0.03261624663373576,46
Bohemian Rhapsody,Queen,Rock,0.4786677865639293,0.9278951185506731,0.47177532432791314,147.19292793508777,0.4030207793324725,0.3340564501494523,0.12193376328059709,0.02123862048760669,58
Hotel California,Eagles,Rock,0.6105914720289689,0.7860257967275897,0.6971298138860156,139.0680809338703,0.5072453208341098,0.21734911901578843,0.11419756103075325,0.024522181938441544,55
Smells Like Teen Spirit,Nirvana,Rock,0.4143384207919497,0.9373858762989908,0.7174964098933314,162.46384403536334,0.47155099672162704,0.15079455185985616,0.2998855884030365,0.03906881411391028,63
Wonderwall,Oasis,Rock,0.4279159249577202,0.8826402910945068,0.411994799168112,161.77543450334394,0.36714180064062263,0.12424046915037693,0.10123460392712853,0.057495580181943326,62
Creep,Radiohead,Rock,0.4862899963817484,0.774670764307277,0.4357147549607405,160.3990196245622,0.534516383175408,0.21320005358905594,0.22362481233269235,0.04861144275409077,56
Zombie,The Cranberries,Rock,0.5665751022485475,0.7776104446341777,0.6552861404643431,146.08153062785246,0.20926232097713746,0.1505774765345692,0.2731060372358315,0.03343680886104809,62
Seven Nation Army,The White Stripes,Rock,0.3447977215709861,0.9335428678151203,0.3223500032644954,143.5597925070851,0.3382881807156013,0.3335986136783238,0.100667553714417,0.03884877414904374,52
Blinding Lights,The Weeknd,Alternative,0.5551511845393733,0.7591454262191468,0.533879105941204,84.70380442667589,0.5110117635635757,0.17031550610764526,0.1924029996152558,0.043807534760876024,60
Circles,Post Malone,Alternative,0.6753578950456707,0.5901929390944292,0.3283666241341098,81.48001693742155,0.5538857581371204,0.16411542641751475,0.19125644844835582,0.0678141553090539,61
Sunflower,Post Malone & Swae Lee,Alternative,0.6734022400388815,0.7894377816746547,0.45248016455133494,94.24687607344072,0.5005520787344941,0.2629309284858057,0.09101701467633755,0.029889055430951505,55
Better Now,Post Malone,Alternative,0.46245292416446,0.6275079505358601,0.5686387273215534,96.50628238399102,0.43929180665226353,0.26574201000327613,0.1716654698434123,0.06208217359785924,51
Psycho,Post Malone ft. Ty Dolla $ign,Alternative,0.5643194742106081,0.5168324950331182,0.4792397605062243,114.82250377608463,0.338777146003186,0.2567004409740501,0.12719891456423277,0.03155293687983723,38
Congratulations,Post Malone ft. Quavo,Alternative,0.6421231342027031,0.60508665125915,0.3309848278433806,87.34180472795407,0.2951604728646413,0.27742138407840844,0.16983436932658436,0.031439284419378585,63
I Fall Apart,Post Malone,Alternative,0.4249199985838268,0.6131885352614977,0.4356919757760286,84.74473723117012,0.4215795842845834,0.16739763420001003,0.06412204056319382,0.051272173450323116,46
White Iverson,Post Malone,Alternative,0.6385268309685073,0.5932280654783498,0.5209974525366284,113.44807688644495,0.5163198035427963,0.25092173703372067,0.1733710374953848,0.03296148737038869,47
Go Flex,Post Malone,Alternative,0.4784538699059076,0.723082402496873,0.36139856105430046,111.9535099061769,0.5366302277294736,0.18411394064172998,0.10699981633814869,0.06878932301835762,53
Deja Vu,Post Malone,Alternative,0.5416507985524247,0.5567868845645597,0.31648031974123514,113.10597180231844,0.26470653262270283,0.1914517983403929,0.16096449833305482,0.04783693815246589,39
Stay,The Kid LAROI & Justin Bieber,Electronic/Dance,0.7275854676527485,0.8768306086958377,0.7299075317177552,121.23788854819071,0.033352096456575844,0.20265244944959349,0.12997756784308645,0.04087448514449303,73
Cold Heart,Elton John & Dua Lipa,Electronic/Dance,0.9316168834803249,0.7450875834517181,0.7224930799537604,128.12166198311326,0.17789702290899767,0.283531864616527,0.1586953232891373,0.058100583895306715,73
Don't Start Now,Dua Lipa,Electronic/Dance,0.805825398655647,0.8660030373839341,0.41970859569505176,124.71318855119495,0.12756811880006974,0.19523716442633318,0.10002878301962931,0.05996221954180757,62
Levitating,Dua Lipa,Electronic/Dance,0.7078431261184942,0.8879987135189932,0.49080441816904946,123.24284097075541,0.12529350128220074,0.3120602564113393,0.1462783576664723,0.0405804084164722,70
Physical,Dua Lipa,Electronic/Dance,0.8838935443360956,0.8831564593610598,0.5101918137650301,114.30180999245451,0.08164218059264682,0.3479390629333572,0.09007655404186579,0.031243203326927566,81
Break My Heart,Dua Lipa,Electronic/Dance,0.8860953931815093,0.9082002708505118,0.7889102661670601,111.27644700415267,0.010343846842162564,0.12773904712000878,0.16685711562982364,0.02369749936873459,66
New Rules,Dua Lipa,Electronic/Dance,0.7620134053498778,0.907559369012095,0.5124422555074888,148.32493025948682,0.1713093503213029,0.2939263368422331,0.09231043239341187,0.042246058597819366,67
IDGAF,Dua Lipa,Electronic/Dance,0.933752253545374,0.7767941919850408,0.6144402209267201,129.29943848161224,0.08365916013439763,0.16990073939960978,0.07206152850770206,0.027677174861010713,75
One Kiss,Calvin Harris & Dua Lipa,Electronic/Dance,0.8652841479318989,0.8868580051967065,0.6828092411611302,110.74991477059557,0.01625071578719386,0.2615324724122112,0.05347505049726689,0.05994307752923078,76
We Found Love,Rihanna ft. Calvin Harris,Electronic/Dance,0.7361477327209832,0.7752550107100719,0.6258678737113296,110.87426927867328,0.08948925104195456,0.33181387861508843,0.09222059946210273,0.05877303915054265,54
Anti-Hero,Taylor Swift,Pop,0.811810638444439,0.5187568884258478,0.5418350109324999,113.71004688056988,0.3397683570569165,0.03288601255603091,0.17068594443186103,0.02751284079621286,78
Flowers,Miley Cyrus,Pop,0.7303687338212312,0.7816861181893373,0.4103603841407415,105.15575830143642,0.26345872998064734,0.02493703912111266,0.0816756069162913,0.022990044665065424,92
Vampire,Olivia Rodrigo,Pop,0.6570494859407894,0.6083962418942784,0.6630651898088544,112.4478600538335,0.14870131266565112,0.016289055531547126,0.10266178388100673,0.036753403464720016,69
As It Was,Harry Styles,Pop,0.8985642740969573,0.6556787849202614,0.5844006362001517,139.49040486720813,0.13171758723361193,0.07657847235611077,0.16734805720355012,0.021295520829716145,95
Hold Me Closer,Elton John & Britney Spears,Pop,0.748464690965218,0.7695269924725492,0.7095305689076444,104.76222072866754,0.23607148964845978,0.05014071510151879,0.11257973737102284,0.024826426361616076,95
Late Night Talking,Harry Styles,Pop,0.7956769423015578,0.5601929128723961,0.4437677424826981,123.31079736738063,0.15221227520534744,0.06984362211444922,0.06373794684775469,0.046717667387447426,89
About Damn Time,Lizzo,Pop,0.8945515189835549,0.7759350254190855,0.5415470221753762,127.83802857535247,0.14235809241064906,0.01797951197800891,0.16264653077691496,0.053017836580088004,90
Break My Soul,Beyoncé,Pop,0.6596794312508156,0.5295312147208141,0.5040366264907747,135.15589580521333,0.3602031745393842,0.08060974528080284,0.10770524278498017,0.05873130546493374,82
Unholy,Sam Smith & Kim Petras,Pop,0.68965486185738,0.5520173565670556,0.6937533582307596,116.31956153460975,0.19173188968722615,0.029334542498783357,0.19307872969388173,0.044710319645714446,81
Hold On,Justin Bieber,Pop,0.7186948211265363,0.6820971058307267,0.7910181540488359,111.01103106184247,0.10523373262552294,0.061418682545575476,0.12914010699045847,0.041966821217229694,82
HUMBLE.,Kendrick Lamar,Hip-Hop/Rap,0.8556664150752589,0.8477138751646012,0.43754353706464727,89.63980752526469,0.16525236699143042,0.009453702499550454,0.13369672041733205,0.23039752924171353,86
God's Plan,Drake,Hip-Hop/Rap,0.8410917553278221,0.7499732017589685,0.3839370813521692,103.04193804359919,0.0648080917126449,0.03652840821193929,0.1380824585301823,0.10069750055199761,93
Bad Guy,Billie Eilish,Hip-Hop/Rap,0.7839843920118064,0.8783604895927828,0.5808693039878782,95.77429068399456,0.008908842165084186,0.026152212730660807,0.10427652057602953,0.22341032203255518,100
The Box,Roddy Ricch,Hip-Hop/Rap,0.9446370010503776,0.6016685005588953,0.39845073070816633,112.93519774565496,0.04984473272207342,0.006413848372720499,0.1365828342730962,0.20870988995455725,81
Rockstar,DaBaby ft. Roddy Ricch,Hip-Hop/Rap,0.7524798184950021,0.8853005482718861,0.5353287699322097,118.41723492139059,0.0618255773395304,0.00902491452501295,0.12241475573482642,0.13560120268806036,96
Mood,24kGoldn ft. Iann Dior,Hip-Hop/Rap,0.8442181950561912,0.600242236037777,0.6667557221847362,99.9130532718466,0.01758096839817438,0.040686792334265816,0.08827875812126443,0.10251718838279061,76
Savage,Megan Thee Stallion,Hip-Hop/Rap,0.9484629846785979,0.8769068252611036,0.32503236878946273,85.06512808761752,0.036195626562514564,0.0013660736048320245,0.11826931195384645,0.17606592728136275,96
WAP,Cardi B ft. Megan Thee Stallion,Hip-Hop/Rap,0.7881764797160751,0.8472688133393281,0.38922526005312047,83.46969810834652,0.14066688205209163,0.04305939955957687,0.05369571658852196,0.22722010083800648,86
Industry Baby,Lil Nas X ft. Jack Harlow,Hip-Hop/Rap,0.9144995836254838,0.8323167139619109,0.4589425295198637,108.37193726674847,0.19013234572011273,0.04180133897985787,0.07431141078708126,0.19958258301889753,100
In Da Club,50 Cent,Hip-Hop/Rap,0.8075312719190315,0.7082831805208304,0.42998860416908746,96.46610038837578,0.12421454201421243,0.018807607002175087,0.1433176695583872,0.09367436740488376,80
Kill Bill,SZA,R&B/Soul,0.42398316355342985,0.3395570715873554,0.2695307056840748,71.32828837741425,0.26576434001779115,0.054150119269213516,0.05603515952595177,0.04669963286375974,51
Die For You,The Weeknd,R&B/Soul,0.6313770762866711,0.3504280848561385,0.20163997294026698,93.68100688931466,0.34965349032042337,0.12694331752410615,0.12863502789128745,0.048658698367761134,53
Shirt,SZA,R&B/Soul,0.4058807070657392,0.6661611368879259,0.24648466944734354,85.06740265452603,0.4492959538628394,0.015031240914884903,0.1512870834000663,0.04340133196406214,52
CUFF IT,Beyoncé,R&B/Soul,0.5905904143387214,0.6346107572227095,0.4448265016399733,88.43982782780478,0.40939045688382014,0.1789354451756262,0.1082198504801531,0.051726717286120646,68
Lift Me Up,Rihanna,R&B/Soul,0.5526662515854337,0.37096469939190757,0.23320334178563515,64.01606060789763,0.39294869410015765,0.15503772633341636,0.134576834420047,0.03430808144089653,57
Calm Down,Rema & Selena Gomez,R&B/Soul,0.7659546876203374,0.48209797778248387,0.4772773411975405,65.3653589620719,0.2779826552966575,0.08355058015173583,0.07796048846253836,0.07148678054808477,80
Creepin',"Metro Boomin, The Weeknd, 21 Savage",R&B/Soul,0.5769240218892779,0.33122770227788073,0.5081180576709627,78.44804456216605,0.35094922722689936,0.16804684474037215,0.16997013551468348,0.037529744008864635,49
Rich Flex,Drake & 21 Savage,R&B/Soul,0.7746657260337241,0.41792699215090584,0.5127636448150354,89.04010990457448,0.27616824021393854,0.1007055904270545,0.15152637647166842,0.09102641671495698,77
Good Days,SZA,R&B/Soul,0.685222140777718,0.4258024344906533,0.5154235872842103,71.48151898808726,0.38522344855263424,0.011595526581072258,0.07198474158409603,0.03602322629846599,57
Essence,WizKid ft. Tems,R&B/Soul,0.5254503573855804,0.5604603335669238,0.2976575634663353,73.19400719915063,0.24116611027098267,0.11116379640083614,0.17286765219019307,0.050001804794249906,72
Last Night,Morgan Wallen,Country,0.6945006171611783,0.43817158516348337,0.5744947642611106,82.12342588718516,0.525106418483071,0.22591944684887758,0.17413303439120748,0.030346496534835087,63
You Proof,Morgan Wallen,Country,0.5454148409904185,0.45510273031912524,0.6000227909135665,108.13772506912325,0.5718816020720108,0.2766662995185982,0.1240817549986544,0.035732877213732556,54
Thought You Should Know,Morgan Wallen,Country,0.49088205139954266,0.49357030036848826,0.6967592631498798,108.40390267703239,0.5632041794420869,0.2420690542270512,0.15376359693403496,0.06524289814364385,53
The Kind of Love We Make,Luke Combs,Country,0.5522313066534634,0.5352053419304972,0.315020195707869,88.81956983398801,0.31876131089809834,0.2287389411498787,0.0530272312010501,0.062184801172867135,67
"Going, Going, Gone",Luke Combs,Country,0.6884660390296471,0.5849333680881847,0.5176481732976221,81.61015521211472,0.6778691778022607,0.1742890166004718,0.1278011806378127,0.06978683568723625,66
She Had Me At Heads Carolina,Cole Swindell,Country,0.5961475406584829,0.4303945022162387,0.34500316741313575,104.13835364125671,0.7183725889811239,0.2640715177482242,0.12361025144298085,0.03700282470950298,59
Buy Dirt,Jordan Davis ft. Luke Bryan,Country,0.4978932141006869,0.5244948835249428,0.3341684450251544,102.45100509551321,0.38746484982718,0.23853708492191392,0.08658276689760802,0.06747644955697298,62
Til You Can't,Cody Johnson,Country,0.4368852259951883,0.4168946252446228,0.6917339890765218,105.47640397792308,0.4852731345521619,0.24908482626615983,0.07434615258179283,0.07982809488427635,55
If I Was a Cowboy,Miranda Lambert,Country,0.45924917045490876,0.4537977919861958,0.6717659205370171,81.60939688243205,0.548689437693163,0.2978881589620168,0.05626411005248724,0.02866342025933218,62
Wild as Her,Corey Kent,Country,0.6768945041938308,0.6658867648721432,0.5686937704948859,99.05839851578294,0.6496843767123072,0.29272269750866253,0.1631792995559671,0.02069653347412532,80
Dynamite,BTS,K-Pop,0.8816584514033642,0.6004983443190027,0.6503279902995843,136.87132713427766,0.1830489459541322,0.09484809853040126,0.10645349877497498,0.050977929645553546,73
Butter,BTS,K-Pop,0.8597237594445215,0.6697647643962584,0.48972778274408424,111.26422043341344,0.27643084212155444,0.03906470010605907,0.06113129601252023,0.03555089794606861,77
Pink Venom,BLACKPINK,K-Pop,0.808105912174443,0.728580230576561,0.5537315649331512,138.9785959873054,0.23517319610030685,0.05494924286413075,0.1372303933227692,0.06494458049362714,94
Shut Down,BLACKPINK,K-Pop,0.7444414997772666,0.62367032567423,0.5067560266817236,123.13800631536962,0.2764088632395036,0.07489051686853852,0.11038001986505802,0.022929528131126243,76
New Jeans,NewJeans,K-Pop,0.8182087625911605,0.6832266343693927,0.6804330782261628,125.11624620712536,0.2609477410685324,0.02483121241883538,0.05275789629312114,0.07979667363553675,78
Hype Boy,NewJeans,K-Pop,0.884081457701165,0.7279062330042256,0.6245603149098811,114.71652634043728,0.166322973172831,0.06948426937918327,0.11212523909611291,0.03659623412692754,88
Ditto,NewJeans,K-Pop,0.7710103389265015,0.7676236026531263,0.4840014965276188,112.25063591253497,0.26167694318518153,0.03687665740360926,0.16732878349822217,0.05548652546756806,84
OMG,NewJeans,K-Pop,0.8646952991417212,0.7395503854546335,0.782281733759046,115.49991486174002,0.12797567098111928,0.028429227559787742,0.1362881899829695,0.046680550720098316,86
Super Shy,NewJeans,K-Pop,0.8167455656335556,0.6392754082867763,0.4874986624895126,136.5662794934487,0.18137608802455615,0.001390893715419739,0.07690885849444908,0.07654948720668428,82
ETA,NewJeans,K-Pop,0.8780494691902866,0.7336763709273333,0.7193379308415009,122.07134966779088,0.15869044136272142,0.08130721343059709,0.14910135813776926,0.05557731209907976,77
Tití Me Preguntó,Bad Bunny,Latin,0.7425754781325655,0.7128771639682642,0.7285789919598694,108.82590369610996,0.23875250275691817,0.18181862884261366,0.13888018827549037,0.03208948710078557,78
Me Porto Bonito,Bad Bunny & Chencho Corleone,Latin,0.783247081957243,0.8216001755795901,0.5177132578332903,119.11807991064107,0.19481944792760003,0.10981251403305958,0.1798146890504686,0.09462993487687209,80
Ojitos Lindos,Bad Bunny & Bomba Estéreo,Latin,0.8270766733406281,0.8008879841506482,0.5870820986344565,116.02563715345104,0.320935301532309,0.12041280376608171,0.08984267345333473,0.07896241291144326,90
Efecto,Bad Bunny,Latin,0.7011555926239789,0.8040333725547448,0.6046434757379384,98.13371214569136,0.325042967121856,0.15891520537008993,0.07306649113118241,0.05077421793193014,91
Party,Bad Bunny & Rauw Alejandro,Latin,0.7278894597489515,0.8184093082639643,0.6404636491648452,122.7134965789416,0.3111077145021264,0.11272351674983719,0.0733830157829436,0.06957519245769006,83
Después de la Playa,Bad Bunny,Latin,0.8812402404344283,0.8688849019104539,0.6419919123646508,95.18692865941024,0.1569025727838656,0.07263003360253524,0.05777059120304175,0.03734973218572189,81
